"Cohort","Replication","KNN","LR","MLP"
"TCGA-LIHC","88","0.52563025210084","0.745378151260504","0.680672268907563"
"TCGA-LIHC","89","0.526470588235294","0.66218487394958","0.712605042016807"
"TCGA-LIHC","90","0.510924369747899","0.565546218487395","0.578151260504202"
"TCGA-LIHC","91","0.539075630252101","0.704201680672269","0.63781512605042"
"TCGA-LIHC","92","0.479831932773109","0.5","0.545378151260504"
"TCGA-LIHC","93","0.553361344537815","0.742857142857143","0.557142857142857"
"TCGA-LIHC","94","0.51218487394958","0.679831932773109","0.582352941176471"
"TCGA-LIHC","95","0.509663865546219","0.673949579831933","0.608403361344538"
"TCGA-LIHC","96","0.568067226890756","0.728571428571429","0.619327731092437"
"TCGA-LIHC","97","0.511764705882353","0.63781512605042","0.63781512605042"
"TCGA-LIHC","98","0.565966386554622","0.704201680672269","0.600840336134454"
"TCGA-LIHC","99","0.479831932773109","0.696638655462185","0.797478991596639"
"TCGA-LIHC","100","0.525210084033613","0.650420168067227","0.635294117647059"
"TCGA-LUAD","1","0.595410628019324","0.72463768115942","0.59500805152979"
"TCGA-LUAD","2","0.530595813204509","0.515297906602254","0.532206119162641"
"TCGA-LUAD","3","0.584541062801932","0.627214170692431","0.540660225442834"
"TCGA-LUAD","4","0.580515297906602","0.582528180354267","0.490338164251208"
"TCGA-LUAD","5","0.603462157809984","0.630032206119163","0.547101449275362"
"TCGA-LUAD","6","0.714975845410628","0.5","0.515700483091787"
"TCGA-LUAD","7","0.575684380032206","0.5","0.547101449275362"
"TCGA-LUAD","8","0.578502415458937","0.626409017713365","0.60426731078905"
"TCGA-LUAD","9","0.476650563607085","0.552737520128824","0.564814814814815"
"TCGA-LUAD","10","0.518115942028985","0.636876006441224","0.540660225442834"
"TCGA-LUAD","11","0.535426731078905","0.662640901771336","0.553140096618358"
"TCGA-LUAD","12","0.561594202898551","0.577294685990338","0.648953301127214"
"TCGA-LUAD","13","0.589371980676328","0.661433172302737","0.692028985507246"
"TCGA-LUAD","14","0.537037037037037","0.5","0.595008051529791"
"TCGA-LUAD","15","0.583333333333333","0.627214170692431","0.557568438003221"
"TCGA-LUAD","16","0.621980676328502","0.67512077294686","0.584943639291465"
"TCGA-LUAD","17","0.553945249597424","0.5","0.485507246376811"
"TCGA-LUAD","18","0.638888888888889","0.517713365539452","0.551127214170692"
"TCGA-LUAD","19","0.533816425120773","0.671900161030596","0.597826086956522"
"TCGA-LUAD","20","0.617149758454106","0.632850241545894","0.642914653784219"
"TCGA-LUAD","21","0.574074074074074","0.662238325281803","0.593397745571659"
"TCGA-LUAD","22","0.453301127214171","0.657407407407407","0.591384863123994"
"TCGA-LUAD","23","0.552334943639291","0.607890499194847","0.573671497584541"
"TCGA-LUAD","24","0.490338164251208","0.637278582930757","0.466183574879227"
"TCGA-LUAD","25","0.434782608695652","0.497987117552335","0.490942028985507"
"TCGA-LUAD","26","0.581723027375201","0.633252818035427","0.594605475040258"
"TCGA-LUAD","27","0.544685990338164","0.5414653784219","0.55354267310789"
"TCGA-LUAD","28","0.561191626409018","0.573268921095008","0.543478260869565"
"TCGA-LUAD","29","0.635668276972625","0.630032206119163","0.651771336553945"
"TCGA-LUAD","30","0.597423510466989","0.678743961352657","0.601449275362319"
"TCGA-LUAD","31","0.546296296296296","0.609903381642512","0.568840579710145"
"TCGA-LUAD","32","0.402576489533011","0.603462157809984","0.514895330112721"
"TCGA-LUAD","33","0.621980676328502","0.646940418679549","0.559178743961353"
"TCGA-LUAD","34","0.576892109500805","0.528582930756844","0.532206119162641"
"TCGA-LUAD","35","0.570450885668277","0.5","0.608695652173913"
"TCGA-LUAD","36","0.595813204508857","0.662238325281803","0.591384863123994"
"TCGA-LUAD","37","0.454911433172303","0.648148148148148","0.603864734299517"
"TCGA-LUAD","38","0.533816425120773","0.54951690821256","0.530595813204509"
"TCGA-LUAD","39","0.522946859903382","0.5","0.51207729468599"
"TCGA-LUAD","40","0.549114331723027","0.5","0.623993558776167"
"TCGA-LUAD","41","0.515297906602254","0.557568438003221","0.500805152979066"
"TCGA-LUAD","42","0.625201288244767","0.5","0.64512882447665"
"TCGA-LUAD","43","0.533816425120773","0.644927536231884","0.571658615136876"
"TCGA-LUAD","44","0.597020933977456","0.531803542673108","0.611111111111111"
"TCGA-LUAD","45","0.558373590982287","0.615539452495974","0.600644122383253"
"TCGA-LUAD","46","0.530595813204509","0.67512077294686","0.545088566827697"
"TCGA-LUAD","47","0.576892109500805","0.609098228663446","0.607487922705314"
"TCGA-LUAD","48","0.547504025764895","0.556763285024154","0.466988727858293"
"TCGA-LUAD","49","0.490338164251208","0.5","0.655394524959742"
"TCGA-LUAD","50","0.578502415458937","0.623993558776167","0.588566827697262"
"TCGA-LUAD","51","0.506038647342995","0.5","0.628824476650563"
"TCGA-LUAD","52","0.52133655394525","0.621980676328502","0.59621578099839"
"TCGA-LUAD","53","0.545893719806763","0.678743961352657","0.60829307568438"
"TCGA-LUAD","54","0.524557165861514","0.615942028985507","0.508454106280193"
"TCGA-LUAD","55","0.414653784219002","0.53341384863124","0.573671497584541"
"TCGA-LUAD","56","0.479468599033816","0.527375201288245","0.526972624798712"
"TCGA-LUAD","57","0.553945249597424","0.603462157809984","0.563607085346216"
"TCGA-LUAD","58","0.601851851851852","0.5","0.549114331723027"
"TCGA-LUAD","59","0.496779388083736","0.651368760064412","0.537037037037037"
"TCGA-LUAD","60","0.546296296296296","0.623993558776167","0.497987117552335"
"TCGA-LUAD","61","0.513285024154589","0.697665056360709","0.597020933977456"
"TCGA-LUAD","62","0.479468599033816","0.5","0.593800322061191"
"TCGA-LUAD","63","0.590982286634461","0.5","0.703703703703704"
"TCGA-LUAD","64","0.522544283413849","0.620772946859903","0.568035426731079"
"TCGA-LUAD","65","0.5414653784219","0.582125603864734","0.522946859903382"
"TCGA-LUAD","66","0.587761674718196","0.678743961352657","0.583735909822866"
"TCGA-LUAD","67","0.473429951690821","0.607085346215781","0.597826086956522"
"TCGA-LUAD","68","0.508856682769726","0.5","0.519726247987118"
"TCGA-LUAD","69","0.510466988727858","0.5","0.537037037037037"
"TCGA-LUAD","70","0.49194847020934","0.590579710144927","0.498792270531401"
"TCGA-LUAD","71","0.550724637681159","0.5","0.601449275362319"
"TCGA-LUAD","72","0.518115942028985","0.60024154589372","0.572866344605475"
"TCGA-LUAD","73","0.563204508856683","0.639694041867955","0.660225442834138"
"TCGA-LUAD","74","0.607890499194847","0.631239935587761","0.621578099838969"
"TCGA-LUAD","75","0.584943639291465","0.741545893719807","0.578502415458937"
"TCGA-LUAD","76","0.503220611916264","0.611111111111111","0.595410628019323"
"TCGA-LUAD","77","0.559983896940419","0.670289855072464","0.585346215780998"
"TCGA-LUAD","78","0.559983896940419","0.636473429951691","0.513285024154589"
"TCGA-LUAD","79","0.549114331723027","0.515297906602254","0.558373590982286"
"TCGA-LUAD","80","0.477858293075684","0.535426731078905","0.581723027375201"
"TCGA-LUAD","81","0.516908212560387","0.520933977455716","0.609903381642512"
"TCGA-LUAD","82","0.498389694041868","0.584138486312399","0.581723027375201"
"TCGA-LUAD","83","0.625201288244767","0.669484702093397","0.507648953301127"
"TCGA-LUAD","84","0.600644122383253","0.506441223832528","0.599436392914654"
"TCGA-LUAD","85","0.540257648953301","0.650161030595813","0.580515297906602"
"TCGA-LUAD","86","0.536634460547504","0.677938808373591","0.725040257648953"
"TCGA-LUAD","87","0.526167471819646","0.613526570048309","0.581723027375201"
"TCGA-LUAD","88","0.553945249597424","0.568035426731079","0.521336553945249"
"TCGA-LUAD","89","0.487117552334944","0.584138486312399","0.560386473429952"
"TCGA-LUAD","90","0.546296296296296","0.619967793880837","0.479871175523349"
"TCGA-LUAD","91","0.575684380032206","0.64573268921095","0.556360708534621"
"TCGA-LUAD","92","0.469001610305958","0.5","0.499597423510467"
"TCGA-LUAD","93","0.552737520128824","0.5","0.551529790660225"
"TCGA-LUAD","94","0.609500805152979","0.634057971014493","0.631642512077294"
"TCGA-LUAD","95","0.592592592592593","0.5","0.55354267310789"
"TCGA-LUAD","96","0.577294685990338","0.604669887278583","0.540660225442834"
"TCGA-LUAD","97","0.568035426731079","0.55877616747182","0.464573268921095"
"TCGA-LUAD","98","0.461352657004831","0.510466988727858","0.539049919484702"
"TCGA-LUAD","99","0.556763285024155","0.497584541062802","0.490740740740741"
"TCGA-LUAD","100","0.561594202898551","0.644927536231884","0.627616747181964"
"TCGA-LUSC","1","0.59625","0.669583333333334","0.6125"
"TCGA-LUSC","2","0.561666666666667","0.644583333333334","0.642916666666667"
"TCGA-LUSC","3","0.560416666666667","0.575833333333333","0.577083333333333"
"TCGA-LUSC","4","0.4725","0.52125","0.60125"
"TCGA-LUSC","5","0.675416666666667","0.726666666666667","0.735416666666667"
"TCGA-LUSC","6","0.562916666666667","0.555416666666667","0.545833333333334"
"TCGA-LUSC","7","0.522083333333333","0.56625","0.592916666666667"
"TCGA-LUSC","8","0.540833333333333","0.649583333333334","0.592083333333333"
"TCGA-LUSC","9","0.556666666666667","0.577916666666667","0.580833333333333"
"TCGA-LUSC","10","0.572916666666667","0.562916666666667","0.5575"
"TCGA-LUSC","11","0.551666666666667","0.63125","0.482083333333333"
"TCGA-LUSC","12","0.522083333333333","0.647083333333334","0.59375"
"TCGA-LUSC","13","0.5625","0.660833333333333","0.567083333333333"
"TCGA-LUSC","14","0.524166666666667","0.590833333333333","0.568333333333333"
"TCGA-LUSC","15","0.633333333333333","0.67125","0.59875"
"TCGA-LUSC","16","0.5","0.619166666666667","0.525"
"TCGA-LUSC","17","0.615833333333333","0.651666666666667","0.624166666666667"
"TCGA-LUSC","18","0.605","0.645","0.628333333333333"
"TCGA-LUSC","19","0.535416666666667","0.691666666666667","0.635"
"TCGA-LUSC","20","0.501666666666667","0.644166666666667","0.527083333333333"
"TCGA-LUSC","21","0.624583333333333","0.684166666666667","0.64"
"TCGA-LUSC","22","0.502083333333333","0.6925","0.719583333333334"
"TCGA-LUSC","23","0.525416666666667","0.59875","0.555416666666667"
"TCGA-LUSC","24","0.454166666666667","0.679166666666667","0.65"
"TCGA-LUSC","25","0.532083333333333","0.645833333333334","0.61125"
"TCGA-LUSC","26","0.429583333333333","0.692083333333333","0.550833333333333"
"TCGA-LUSC","27","0.53375","0.67375","0.693333333333333"
"TCGA-LUSC","28","0.533333333333333","0.60375","0.612083333333333"
"TCGA-LUSC","29","0.520416666666667","0.692083333333334","0.615416666666667"
"TCGA-LUSC","30","0.439583333333333","0.690416666666667","0.60375"
"TCGA-LUSC","31","0.602916666666667","0.598333333333334","0.558333333333333"
"TCGA-LUSC","32","0.594583333333333","0.7275","0.648333333333333"
"TCGA-LUSC","33","0.504166666666667","0.5","0.58125"
"TCGA-LUSC","34","0.430833333333333","0.637083333333333","0.64875"
"TCGA-LUSC","35","0.572916666666667","0.5","0.546041666666667"
"TCGA-LUSC","36","0.57625","0.626666666666667","0.571666666666667"
"TCGA-LUSC","37","0.50375","0.585416666666667","0.5625"
"TCGA-LUSC","38","0.534166666666667","0.63625","0.6075"
"TCGA-LUSC","39","0.582916666666667","0.634583333333333","0.645"
"TCGA-LUSC","40","0.593333333333333","0.5","0.71625"
"TCGA-LUSC","41","0.62625","0.694166666666667","0.6625"
"TCGA-LUSC","42","0.594166666666667","0.71125","0.644166666666667"
"TCGA-LUSC","43","0.532083333333333","0.62125","0.528125"
"TCGA-LUSC","44","0.492083333333333","0.730833333333333","0.659166666666666"
"TCGA-LUSC","45","0.533333333333333","0.581666666666667","0.539166666666667"
"TCGA-LUSC","46","0.500416666666667","0.6725","0.575416666666667"
"TCGA-LUSC","47","0.595","0.7125","0.6625"
"TCGA-LUSC","48","0.5325","0.6175","0.575416666666667"
"TCGA-LUSC","49","0.590833333333333","0.668333333333334","0.706666666666667"
"TCGA-LUSC","50","0.602916666666667","0.619583333333333","0.615833333333333"
"TCGA-LUSC","51","0.420416666666667","0.642916666666667","0.640833333333333"
"TCGA-LUSC","52","0.510833333333333","0.7025","0.670416666666667"
"TCGA-LUSC","53","0.522916666666667","0.620416666666667","0.635"
"TCGA-LUSC","54","0.564583333333333","0.5","0.692916666666667"
"TCGA-LUSC","55","0.4725","0.589166666666667","0.614583333333333"
"TCGA-LUSC","56","0.615","0.6125","0.672083333333334"
"TCGA-LUSC","57","0.565833333333333","0.596666666666667","0.65375"
"TCGA-LUSC","58","0.573333333333333","0.708333333333333","0.657916666666667"
"TCGA-LUSC","59","0.564166666666667","0.63625","0.528333333333333"
"TCGA-LUSC","60","0.542916666666667","0.6325","0.612916666666667"
"TCGA-LUSC","61","0.54375","0.633333333333334","0.559166666666667"
"TCGA-LUSC","62","0.5225","0.618333333333333","0.54"
"TCGA-LUSC","63","0.564583333333333","0.5425","0.615416666666667"
"TCGA-LUSC","64","0.492916666666667","0.657916666666667","0.512916666666667"
"TCGA-LUSC","65","0.520833333333333","0.587083333333334","0.589583333333333"
"TCGA-LUSC","66","0.443333333333333","0.610833333333333","0.502083333333333"
"TCGA-LUSC","67","0.542916666666667","0.614166666666667","0.495833333333333"
"TCGA-LUSC","68","0.553333333333333","0.706666666666667","0.58875"
"TCGA-LUSC","69","0.450416666666667","0.669583333333334","0.581041666666667"
"TCGA-LUSC","70","0.625","0.50125","0.58375"
"TCGA-LUSC","71","0.543333333333333","0.617083333333333","0.642083333333333"
"TCGA-LUSC","72","0.654166666666667","0.620833333333333","0.56375"
"TCGA-LUSC","73","0.46","0.64","0.596666666666667"
"TCGA-LUSC","74","0.5","0.632083333333334","0.686666666666667"
"TCGA-LUSC","75","0.565416666666667","0.632083333333334","0.700416666666667"
"TCGA-LUSC","76","0.583333333333333","0.650416666666667","0.56375"
"TCGA-LUSC","77","0.544166666666667","0.557083333333333","0.677916666666667"
"TCGA-LUSC","78","0.562916666666667","0.749583333333333","0.623333333333333"
"TCGA-LUSC","79","0.594583333333333","0.722916666666667","0.66125"
"TCGA-LUSC","80","0.54375","0.69","0.633333333333334"
"TCGA-LUSC","81","0.594166666666667","0.602916666666667","0.565833333333333"
"TCGA-LUSC","82","0.494166666666667","0.67125","0.574583333333333"
"TCGA-LUSC","83","0.519166666666667","0.593333333333333","0.59625"
"TCGA-LUSC","84","0.57375","0.645416666666667","0.537916666666667"
"TCGA-LUSC","85","0.563333333333333","0.61375","0.654583333333333"
"TCGA-LUSC","86","0.544583333333333","0.567083333333333","0.64625"
"TCGA-LUSC","87","0.602916666666667","0.677083333333333","0.57"
"TCGA-LUSC","88","0.542916666666667","0.594166666666667","0.65375"
"TCGA-LUSC","89","0.55375","0.586666666666667","0.58125"
"TCGA-LUSC","90","0.470833333333333","0.587083333333333","0.554583333333333"
"TCGA-LUSC","91","0.462083333333333","0.604166666666667","0.537916666666667"
"TCGA-LUSC","92","0.52","0.571666666666667","0.540416666666667"
"TCGA-LUSC","93","0.550833333333333","0.5","0.619583333333333"
"TCGA-LUSC","94","0.603333333333333","0.71","0.5725"
"TCGA-LUSC","95","0.594166666666667","0.5","0.554583333333333"
"TCGA-LUSC","96","0.494583333333333","0.641666666666667","0.554583333333333"
"TCGA-LUSC","97","0.489166666666667","0.675833333333333","0.5725"
"TCGA-LUSC","98","0.470416666666667","0.617916666666667","0.5725"
"TCGA-LUSC","99","0.490833333333333","0.66875","0.5725"
"TCGA-LUSC","100","0.554166666666667","0.703333333333333","0.58125"
"TCGA-PAAD","1","0.5","0.925","0.9"
"TCGA-PAAD","2","0.5","0.833333333333333","0.9"
"TCGA-PAAD","3","0.5","0.908333333333333","0.825"
"TCGA-PAAD","4","0.625","0.733333333333333","0.591666666666667"
"TCGA-PAAD","5","0.5","0.758333333333334","0.825"
"TCGA-PAAD","6","0.5","0.733333333333334","0.833333333333333"
"TCGA-PAAD","7","0.5","0.55","0.666666666666667"
"TCGA-PAAD","8","0.625","0.5","0.833333333333333"
"TCGA-PAAD","9","0.5","0.566666666666667","0.475"
"TCGA-PAAD","10","0.5","0.675","0.525"
"TCGA-PAAD","11","0.5","0.691666666666667","0.558333333333333"
"TCGA-PAAD","12","0.5","0.8","0.6"
"TCGA-PAAD","13","0.5","0.8","0.866666666666667"
"TCGA-PAAD","14","0.5","1","0.691666666666667"
"TCGA-PAAD","15","0.5","0.766666666666667","0.525"
"TCGA-PAAD","16","0.5","0.725","0.75"
"TCGA-PAAD","17","0.625","0.858333333333333","0.533333333333333"
"TCGA-PAAD","18","0.5","0.616666666666667","0.6"
"TCGA-PAAD","19","0.5","0.5","0.808333333333333"
"TCGA-PAAD","20","0.625","0.6","0.333333333333333"
"TCGA-PAAD","21","0.75","0.866666666666667","0.633333333333333"
"TCGA-PAAD","22","0.5","0.9","0.891666666666667"
"TCGA-PAAD","23","0.625","0.691666666666667","0.658333333333333"
"TCGA-PAAD","24","0.625","0.375","0.775"
"TCGA-PAAD","25","0.5","0.308333333333333","0.35"
"TCGA-PAAD","26","0.5","0.883333333333333","0.775"
"TCGA-PAAD","27","0.5","0.666666666666667","0.783333333333334"
"TCGA-PAAD","28","0.625","0.666666666666667","0.608333333333333"
"TCGA-PAAD","29","0.625","0.691666666666667","0.683333333333333"
"TCGA-PAAD","30","0.625","0.775","0.5"
"TCGA-PAAD","31","0.75","0.5","0.758333333333333"
"TCGA-PAAD","32","0.75","0.741666666666667","0.433333333333333"
"TCGA-PAAD","33","0.5","0.733333333333333","0.708333333333333"
"TCGA-PAAD","34","0.5","0.758333333333333","0.65"
"TCGA-PAAD","35","0.5","0.716666666666667","0.658333333333333"
"TCGA-PAAD","36","0.5","0.858333333333334","0.558333333333333"
"TCGA-PAAD","37","0.5","0.908333333333333","0.966666666666667"
"TCGA-PAAD","38","0.625","0.85","0.65"
"TCGA-PAAD","39","0.75","0.633333333333333","0.3"
"TCGA-PAAD","40","0.5","0.775","0.825"
"TCGA-PAAD","41","0.5","0.5","0.675"
"TCGA-PAAD","42","0.5","0.833333333333333","0.716666666666667"
"TCGA-PAAD","43","0.5","0.816666666666667","0.808333333333333"
"TCGA-PAAD","44","0.5","0.65","0.5"
"TCGA-PAAD","45","0.625","0.55","0.65"
"TCGA-PAAD","46","0.5","0.791666666666667","0.866666666666667"
"TCGA-PAAD","47","0.625","0.866666666666667","0.741666666666667"
"TCGA-PAAD","48","0.5","0.991666666666667","0.791666666666667"
"TCGA-PAAD","49","0.625","0.825","0.683333333333333"
"TCGA-PAAD","50","0.5","0.433333333333333","0.65"
"TCGA-PAAD","51","0.625","0.525","0.675"
"TCGA-PAAD","52","0.625","0.733333333333333","0.908333333333333"
"TCGA-PAAD","53","0.5","0.75","0.8"
"TCGA-PAAD","54","0.5","0.791666666666667","0.5"
"TCGA-PAAD","55","0.5","0.816666666666667","0.866666666666667"
"TCGA-PAAD","56","0.625","0.791666666666667","0.425"
"TCGA-PAAD","57","0.5","0.825","0.841666666666667"
"TCGA-PAAD","58","0.625","0.65","0.383333333333333"
"TCGA-PAAD","59","0.5","0.5","0.958333333333333"
"TCGA-PAAD","60","0.5","0.708333333333333","0.733333333333334"
"TCGA-PAAD","61","0.625","0.65","0.8"
"TCGA-PAAD","62","0.5","0.408333333333333","0.75"
"TCGA-PAAD","63","0.5","0.5","0.558333333333334"
"TCGA-PAAD","64","0.5","0.4","0.591666666666667"
"TCGA-PAAD","65","0.5","0.45","0.566666666666667"
"TCGA-PAAD","66","0.5","0.775","0.7"
"TCGA-PAAD","67","0.75","0.9","0.75"
"TCGA-PAAD","68","0.5","0.933333333333333","0.875"
"TCGA-PAAD","69","0.5","0.641666666666667","0.633333333333333"
"TCGA-PAAD","70","0.5","0.891666666666667","0.941666666666667"
"TCGA-PAAD","71","0.5","0.358333333333333","0.808333333333333"
"TCGA-PAAD","72","0.625","0.65","0.55"
"TCGA-PAAD","73","0.625","0.766666666666667","0.733333333333333"
"TCGA-PAAD","74","0.5","0.333333333333333","0.475"
"TCGA-PAAD","75","0.625","0.5","0.55"
"TCGA-PAAD","76","0.5","0.7","0.6"
"TCGA-PAAD","77","0.5","0.675","0.233333333333333"
"TCGA-PAAD","78","0.5","0.366666666666667","0.616666666666667"
"TCGA-PAAD","79","0.625","0.683333333333333","0.441666666666667"
"TCGA-PAAD","80","0.5","0.85","0.55"
"TCGA-PAAD","81","0.625","0.525","0.741666666666667"
"TCGA-PAAD","82","0.5","0.566666666666667","0.641666666666667"
"TCGA-PAAD","83","0.5","0.833333333333333","0.566666666666667"
"TCGA-PAAD","84","0.625","0.816666666666667","0.55"
"TCGA-PAAD","85","0.5","0.691666666666667","0.458333333333333"
"TCGA-PAAD","86","0.5","0.716666666666667","0.641666666666667"
"TCGA-PAAD","87","0.5","0.716666666666667","0.675"
"TCGA-PAAD","88","0.5","0.766666666666667","0.608333333333334"
"TCGA-PAAD","89","0.5","0.833333333333333","0.716666666666667"
"TCGA-PAAD","90","0.5","0.633333333333333","0.591666666666667"
"TCGA-PAAD","91","0.625","0.458333333333333","0.4"
"TCGA-PAAD","92","0.5","0.475","0.5"
"TCGA-PAAD","93","0.5","0.766666666666667","0.575"
"TCGA-PAAD","94","0.5","0.625","0.625"
"TCGA-PAAD","95","0.5","0.875","0.741666666666667"
"TCGA-PAAD","96","0.625","1","0.483333333333333"
"TCGA-PAAD","97","0.5","0.65","0.541666666666667"
"TCGA-PAAD","98","0.625","0.666666666666667","0.6"
"TCGA-PAAD","99","0.5","0.775","0.591666666666667"
"TCGA-PAAD","100","0.5","0.858333333333333","0.575"
"TCGA-READ","1","0.5","0.5","0.646666666666667"
"TCGA-READ","2","0.5","0.553333333333333","0.6"
"TCGA-READ","3","0.5","0.613333333333333","0.713333333333333"
"TCGA-READ","4","0.5","0.5","0.633333333333333"
"TCGA-READ","5","0.5","0.573333333333333","0.666666666666667"
"TCGA-READ","6","0.48","0.473333333333333","0.473333333333333"
"TCGA-READ","7","0.5","0.54","0.573333333333333"
"TCGA-READ","8","0.5","0.5","0.553333333333333"
"TCGA-READ","9","0.5","0.466666666666667","0.526666666666667"
"TCGA-READ","10","0.5","0.726666666666667","0.48"
"TCGA-READ","11","0.5","0.5","0.573333333333333"
"TCGA-READ","12","0.5","0.72","0.513333333333333"
"TCGA-READ","13","0.5","0.62","0.62"
"TCGA-READ","14","0.5","0.5","0.626666666666667"
"TCGA-READ","15","0.5","0.5","0.646666666666667"
"TCGA-READ","16","0.5","0.473333333333333","0.566666666666667"
"TCGA-READ","17","0.5","0.5","0.333333333333333"
"TCGA-READ","18","0.5","0.673333333333333","0.56"
"TCGA-READ","19","0.583333333333333","0.5","0.66"
"TCGA-READ","20","0.48","0.5","0.44"
"TCGA-READ","21","0.5","0.5","0.673333333333333"
"TCGA-READ","22","0.5","0.5","0.7"
"TCGA-READ","23","0.583333333333333","0.49","0.52"
"TCGA-READ","24","0.5","0.5","0.72"
"TCGA-READ","25","0.5","0.746666666666667","0.44"
"TCGA-READ","26","0.5","0.5","0.506666666666667"
"TCGA-READ","27","0.5","0.5","0.546666666666667"
"TCGA-READ","28","0.48","0.5","0.44"
"TCGA-READ","29","0.5","0.493333333333333","0.58"
"TCGA-READ","30","0.5","0.673333333333333","0.573333333333333"
"TCGA-READ","31","0.5","0.666666666666667","0.573333333333333"
"TCGA-READ","32","0.5","0.5","0.473333333333333"
"TCGA-READ","33","0.5","0.573333333333333","0.346666666666667"
"TCGA-READ","34","0.5","0.5","0.673333333333333"
"TCGA-READ","35","0.5","0.62","0.693333333333333"
"TCGA-READ","36","0.48","0.62","0.54"
"TCGA-READ","37","0.5","0.64","0.573333333333333"
"TCGA-READ","38","0.5","0.5","0.446666666666667"
"TCGA-READ","39","0.5","0.566666666666667","0.9"
"TCGA-READ","40","0.5","0.62","0.446666666666667"
"TCGA-READ","41","0.48","0.433333333333333","0.553333333333333"
"TCGA-READ","42","0.5","0.54","0.626666666666667"
"TCGA-READ","43","0.5","0.546666666666667","0.773333333333333"
"TCGA-READ","44","0.5","0.5","0.693333333333333"
"TCGA-READ","45","0.5","0.686666666666667","0.62"
"TCGA-READ","46","0.5","0.5","0.633333333333333"
"TCGA-READ","47","0.5","0.5","0.486666666666667"
"TCGA-READ","48","0.5","0.5","0.686666666666667"
"TCGA-READ","49","0.5","0.54","0.78"
"TCGA-READ","50","0.5","0.52","0.293333333333333"
"TCGA-READ","51","0.5","0.5","0.626666666666667"
"TCGA-READ","52","0.5","0.533333333333333","0.633333333333333"
"TCGA-READ","53","0.5","0.486666666666667","0.66"
"TCGA-READ","54","0.5","0.813333333333333","0.7"
"TCGA-READ","55","0.5","0.5","0.693333333333333"
"TCGA-READ","56","0.5","0.553333333333333","0.386666666666667"
"TCGA-READ","57","0.5","0.506666666666667","0.533333333333333"
"TCGA-READ","58","0.5","0.5","0.54"
"TCGA-READ","59","0.5","0.646666666666667","0.46"
"TCGA-READ","60","0.5","0.6","0.58"
"TCGA-READ","61","0.5","0.606666666666667","0.593333333333333"
"TCGA-READ","62","0.5","0.5","0.56"
"TCGA-READ","63","0.5","0.5","0.673333333333333"
"TCGA-READ","64","0.5","0.48","0.48"
"TCGA-READ","65","0.5","0.646666666666667","0.693333333333333"
"TCGA-READ","66","0.5","0.586666666666667","0.5"
"TCGA-READ","67","0.5","0.5","0.826666666666667"
"TCGA-READ","68","0.5","0.5","0.506666666666667"
"TCGA-READ","69","0.5","0.56","0.386666666666667"
"TCGA-READ","70","0.5","0.5","0.42"
"TCGA-READ","71","0.5","0.5","0.613333333333333"
"TCGA-READ","72","0.48","0.653333333333333","0.64"
"TCGA-READ","73","0.5","0.5","0.326666666666667"
"TCGA-READ","74","0.5","0.346666666666667","0.393333333333333"
"TCGA-READ","75","0.5","0.5","0.74"
"TCGA-READ","76","0.5","0.486666666666667","0.573333333333333"
"TCGA-READ","77","0.5","0.613333333333333","0.473333333333333"
"TCGA-READ","78","0.5","0.22","0.626666666666667"
"TCGA-READ","79","0.5","0.5","0.606666666666667"
"TCGA-READ","80","0.5","0.446666666666667","0.693333333333333"
"TCGA-READ","81","0.5","0.5","0.72"
"TCGA-READ","82","0.5","0.5","0.48"
"TCGA-READ","83","0.5","0.58","0.613333333333333"
"TCGA-READ","84","0.5","0.64","0.66"
"TCGA-READ","85","0.5","0.5","0.573333333333333"
"TCGA-READ","86","0.5","0.48","0.526666666666667"
"TCGA-READ","87","0.5","0.706666666666667","0.606666666666667"
"TCGA-READ","88","0.5","0.5","0.473333333333333"
"TCGA-READ","89","0.5","0.62","0.493333333333333"
"TCGA-READ","90","0.5","0.546666666666667","0.466666666666667"
"TCGA-READ","91","0.5","0.5","0.52"
"TCGA-READ","92","0.5","0.5","0.38"
"TCGA-READ","93","0.5","0.5","0.38"
"TCGA-READ","94","0.5","0.48","0.566666666666667"
"TCGA-READ","95","0.5","0.693333333333333","0.72"
"TCGA-READ","96","0.5","0.5","0.453333333333333"
"TCGA-READ","97","0.5","0.593333333333333","0.74"
"TCGA-READ","98","0.5","0.746666666666667","0.52"
"TCGA-READ","99","0.5","0.486666666666667","0.593333333333333"
"TCGA-READ","100","0.5","0.633333333333333","0.693333333333333"
"TCGA-STAD","1","0.55","0.5","0.666101694915254"
"TCGA-STAD","2","0.583050847457627","0.774576271186441","0.811864406779662"
"TCGA-STAD","3","0.491525423728814","0.627118644067797","0.588135593220339"
"TCGA-STAD","4","0.5","0.586440677966102","0.569491525423729"
"TCGA-STAD","5","0.491525423728814","0.693220338983051","0.645762711864407"
"TCGA-STAD","6","0.5","0.730508474576271","0.632203389830509"
"TCGA-STAD","7","0.474576271186441","0.757627118644068","0.652542372881356"
"TCGA-STAD","8","0.5","0.5","0.808474576271187"
"TCGA-STAD","9","0.440677966101695","0.5","0.727118644067797"
"TCGA-STAD","10","0.5","0.727118644067797","0.727118644067797"
"TCGA-STAD","11","0.5","0.705084745762712","0.659322033898305"
"TCGA-STAD","12","0.5","0.764406779661017","0.559322033898305"
